symbol	class	scoped_callsites	declaring_file
rt_stdin_read_bytes	GENUINELY_MISSING	1	src/app/md_lsp/md_lsp_main.spl
rt_sti	c_runtime_source_only	3	src/os/kernel/arch/x86_32/cpu.spl
rt_storage_capacity_sectors	GENUINELY_MISSING	1	src/os/kernel/boot/riscv_services.spl
rt_storage_init	GENUINELY_MISSING	1	src/os/kernel/boot/riscv_services.spl
rt_storage_nvfs_arena_ready	GENUINELY_MISSING	1	src/os/kernel/boot/riscv_services.spl
rt_storage_nvfs_ready	GENUINELY_MISSING	1	src/os/kernel/boot/riscv_services.spl
rt_storage_read_probe	GENUINELY_MISSING	1	src/os/kernel/boot/riscv_services.spl
rt_string_from_char	GENUINELY_MISSING	1	src/os/kernel/arch/cortex_m33/shell_lite.spl
rt_string_is_text	SHADOWED_BY_SPL_FN	2	src/runtime/simple_core/core_array.spl
rt_string_slice	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/alloc/sffi.spl
rt_sysctlbyname_i32	GENUINELY_MISSING	2	src/compiler/30.types/simd_capabilities.spl
rt_system	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/baremetal/transport/stlink.spl
rt_tar_add_data	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_add_file	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_close	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_create	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_extract	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_extract_file	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_list	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tar_open	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_target_arch_name	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/render_2d_x86_session.spl
rt_target_pointer_bits	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/render_2d_x86_session.spl
rt_targz_create	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_targz_extract	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_tcp_close	DEAD_DECLARATION	0	src/os/realtime/jtag/openocd_probe.spl
rt_tcp_connect	GENUINELY_MISSING	7	src/app/test_daemon/adapters/hardware_adapter.spl
rt_tcp_connect_timeout	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/terminal/power/host_power.spl
rt_tcp_recv	GENUINELY_MISSING	1	src/os/realtime/jtag/openocd_probe.spl
rt_tcp_send	GENUINELY_MISSING	2	src/os/realtime/jtag/openocd_probe.spl
rt_term_poll	SHADOWED_BY_SPL_FN	2	src/app/mem/top_tui.spl
rt_term_read_timeout	SHADOWED_BY_SPL_FN	2	src/app/mem/top_tui.spl
rt_test262_eval	DEAD_DECLARATION	0	src/app/ui.chromium/js_audit.spl
rt_test262_load_corpus	DEAD_DECLARATION	0	src/app/ui.chromium/js_audit.spl
rt_test_it	GENUINELY_MISSING	5	src/lib/nogc_sync_mut/spec/decorators.spl
rt_text_copy_to_phys	GENUINELY_MISSING	1	src/os/kernel/loader/x86_64_fs_exec_ring3.spl
rt_text_slice_audit_note_range	c_runtime_source_only	1	src/runtime/simple_core/core_string.spl
rt_thread_sleep_ms	GENUINELY_MISSING	3	test/01_unit/lib/std/time_spec.spl
rt_thread_spawn	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/async/sffi/thread.spl
rt_thread_spawn_isolated2	GENUINELY_MISSING	2	test/unit/lib/nogc_async_mut/concurrent_wrappers_spec.spl
rt_time_millis	GENUINELY_MISSING	5	src/compiler/80.driver/build_log.spl
rt_time_now_iso	GENUINELY_MISSING	3	src/compiler/80.driver/build_log.spl
rt_time_now_millis	DEAD_DECLARATION	0	src/app/ffi_gen.specs/memory_syscalls.spl
rt_time_now_unix_millis	GENUINELY_MISSING	3	src/compiler/70.backend/build_native.spl
rt_time_sleep_millis	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/sys/sffi/time.spl
rt_timestamp_now	GENUINELY_MISSING	4	test/03_system/feature/lib/database_fixtures.spl
rt_tls13_build_client_hello	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_build_client_hello_record	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_bytes_equal	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_certificate_body_ed25519_pubkey	GENUINELY_MISSING	2	src/os/tls13/_Tls13/context_io.spl
rt_tls13_certificate_verify_algorithm	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_certificate_verify_msg_algorithm	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_certificate_verify_msg_signature	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_certificate_verify_signature	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_find_handshake_message	GENUINELY_MISSING	8	src/os/tls13/_Tls13/context_io.spl
rt_tls13_finished_msg_verify_data	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_handshake_secret_from_record	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_inner_plaintext_content	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_inner_plaintext_type	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_prepare_app_secrets_7	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_record_content_type	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_record_encrypt	DEAD_DECLARATION	0	src/os/tls13/record13.spl
rt_tls13_record_find_handshake_message	GENUINELY_MISSING	4	src/os/tls13/_Tls13/context_io.spl
rt_tls13_record_find_handshake_message_fd	GENUINELY_MISSING	4	src/os/tls13/_Tls13/context_io.spl
rt_tls13_record_payload_len	GENUINELY_MISSING	6	src/os/tls13/_Tls13/context_io.spl
rt_tls13_record_serverhello_x25519_pub	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_recv_record	GENUINELY_MISSING	3	src/os/tls13/_Tls13/context_io.spl
rt_tls13_server_finished_verify_data_fd	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_serverhello_x25519_pub	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_take_cached_client_app_secret	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_take_cached_server_app_secret	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_transcript_hash_2	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_transcript_hash_6	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_transcript_hash_finished_fd	DEAD_DECLARATION	0	src/os/tls13/_Tls13/context_io.spl
rt_tls13_transcript_hash_record_payloads	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_verify_data_hmac	GENUINELY_MISSING	1	src/os/tls13/_Tls13/context_io.spl
rt_tls13_x25519_public_key	GENUINELY_MISSING	1	src/os/apps/sshd/ssh_session_helpers.spl
rt_tls13_x25519_shared_secret	GENUINELY_MISSING	1	src/os/apps/sshd/ssh_session_helpers.spl
rt_total_memory	GENUINELY_MISSING	1	src/os/tools/proc/free_tool.spl
rt_type_check_ast	GENUINELY_MISSING	1	src/compiler/90.tools/sffi_gen/specs/compiler_query.spl
rt_type_registry_has	GENUINELY_MISSING	1	src/compiler/30.types/type_system/builtin_registry.spl
rt_type_registry_lookup	GENUINELY_MISSING	1	src/compiler/30.types/type_system/builtin_registry.spl
rt_typed_bytes_u32_le_set	c_runtime_source_only	32	test/05_perf/port_algorithms/port_algorithms_simple.spl
rt_uart_read_byte	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/tls/transport.spl
rt_uart_write_byte	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/tls/transport.spl
rt_udp_send	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/terminal/power/host_power.spl
rt_used_memory	GENUINELY_MISSING	1	src/os/tools/proc/free_tool.spl
rt_user_heap_init	DEAD_DECLARATION	0	src/os/kernel/loader/x86_64_fs_exec_ring3.spl
rt_user_heap_init_returning	GENUINELY_MISSING	1	src/os/kernel/loader/x86_64_fs_exec_ring3.spl
rt_uuid_v4	GENUINELY_MISSING	2	src/compiler/80.driver/build_log.spl
rt_vec_f32x4_add	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_div	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_dot	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_extract	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_load	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_max	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_min	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_mul	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_new	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_splat	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_sqrt	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_store	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_sub	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_vec_f32x4_sum	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/simd/sffi.spl
rt_virtio_gpu_write_ctrl_hdr	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_virtio_notify_addr	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_virtio_notify_write16	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_virtq_avail_slot_addr	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_virtq_desc_write	GENUINELY_MISSING	6	src/os/drivers/virtio/_VirtioBlk/driver_class.spl
rt_virtq_write_req_resp_chain	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_vk3d_available	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_vulkan3d.spl
rt_vk3d_init	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_vulkan3d.spl
rt_vk3d_shutdown	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_vulkan3d.spl
rt_vk_alloc_cmd_buffer	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_begin_cmd	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_clear	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_command_buffer_begin	rust_source_feature_gated	0	src/compiler_rust/lib/std/src/ext/gpu/sffi.spl
rt_vk_command_buffer_end	rust_source_feature_gated	0	src/compiler_rust/lib/std/src/ext/gpu/sffi.spl
rt_vk_create_allocator	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_create_cmd_pool	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_create_descriptor_pool	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_create_device	GENUINELY_MISSING	3	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_create_instance	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_create_pipeline_cache	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_destroy_cmd_pool	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_destroy_device	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_destroy_instance	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_device_name	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_draw_rect	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_end_cmd	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_get_queue	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_has_glslc	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_has_spirv_support	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_instance_create	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/ext/gpu/sffi.spl
rt_vk_load_spirv	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_present	GENUINELY_MISSING	3	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_queue_submit	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/ext/gpu/sffi.spl
rt_vk_queue_wait_idle	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/vulkan_session.spl
rt_vk_readback	GENUINELY_MISSING	2	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_vk_submit	GENUINELY_MISSING	2	src/lib/gc_async_mut/gpu/engine2d/backend_vulkan_session_runtime_ops.spl
rt_wait_u16_change	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu.spl
rt_watchdog_start	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/execution/watchdog_manager.spl
rt_watchdog_stop	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/execution/watchdog_manager.spl
rt_webgpu_adapter_is_cpu	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_ffi.spl
rt_webgpu_adapter_name	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_ffi.spl
rt_webgpu_cleanup	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/session/backend_runtime_ops.spl
rt_webgpu_create_device	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/session/backend_runtime_ops.spl
rt_webgpu_submit	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/session/backend_runtime_ops.spl
rt_wgpu_adapter_backend	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_adapter_name	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_cleanup	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_create_device	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_create_instance	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_create_shader	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_get_queue	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_is_stub	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_present	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_request_adapter	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_wgpu_submit	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/webgpu_session.spl
rt_win32_dib_present_rect	c_runtime_source_only	2	src/os/compositor/hosted_backend_win32.spl
rt_win32_dib_resize	c_runtime_source_only	1	src/os/compositor/hosted_backend_win32.spl
rt_win32_window_resize	c_runtime_source_only	1	src/os/compositor/hosted_backend_win32.spl
rt_winit_window_surface_display	GENUINELY_MISSING	1	src/os/hosted/hosted_entry.spl
rt_winit_window_surface_kind	GENUINELY_MISSING	1	src/os/hosted/hosted_entry.spl
rt_winit_window_surface_window	GENUINELY_MISSING	1	src/os/hosted/hosted_entry.spl
rt_wire_to_hex	c_runtime_source_only	9	src/lib/nogc_sync_mut/io/tls_common_hooks.spl
rt_write_cr0	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/cpu.spl
rt_write_cr3	c_runtime_source_only	4	src/os/kernel/arch/x86_32/cpu.spl
rt_write_cr3_raw	c_runtime_source_only	1	src/os/kernel/memory/vmm_core.spl
rt_write_exec_memory	GENUINELY_MISSING	1	src/compiler/90.tools/sffi_gen/specs/exec_memory.spl
rt_write_msr	c_runtime_source_only	3	src/os/kernel/arch/x86_64/cpu.spl
rt_write_stdout	GENUINELY_MISSING	3	src/lib/nogc_sync_mut/io/serial_proxy.spl
rt_ws_close	GENUINELY_MISSING	3	src/app/io/http_ffi.spl
rt_ws_connect	GENUINELY_MISSING	3	src/app/io/http_ffi.spl
rt_ws_receive	GENUINELY_MISSING	3	src/app/io/http_ffi.spl
rt_ws_send	GENUINELY_MISSING	6	src/app/io/http_ffi.spl
rt_x86_32_context_switch	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/context.spl
rt_x86_32_enter_user_first	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/user_entry.spl
rt_x86_32_exec_token_cancel	GENUINELY_MISSING	2	src/os/kernel/arch/x86_32/user_entry.spl
rt_x86_32_exec_token_install	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/user_entry.spl
rt_x86_32_exec_token_take_result	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/user_entry.spl
rt_x86_32_fpu_restore	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/context.spl
rt_x86_32_fpu_save	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/context.spl
rt_x86_32_tss_bind_task	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/user_entry.spl
rt_x86_64_context_switch	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/context.spl
rt_x86_64_fpu_restore	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/context.spl
rt_x86_64_fpu_save	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/context.spl
rt_x86_ap_trampoline_phys	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/cpu.spl
rt_x86_context_restore	GENUINELY_MISSING	1	src/os/realtime/context/x86_64.spl
rt_x86_context_save	GENUINELY_MISSING	1	src/os/realtime/context/x86_64.spl
rt_x86_enter_user_first	GENUINELY_MISSING	2	src/os/kernel/arch/x86_64/context.spl
rt_x86_exec_token_cancel	GENUINELY_MISSING	2	src/os/kernel/arch/x86_64/user_entry.spl
rt_x86_exec_token_install	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/user_entry.spl
rt_x86_exec_token_take_result	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/user_entry.spl
rt_x86_get_rsp	GENUINELY_MISSING	1	src/os/realtime/context/x86_64.spl
rt_x86_install_syscall_entry_raw	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/cpu.spl
rt_x86_prepare_ap_startup	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/cpu.spl
rt_x86_rdrand_or_rdtsc	GENUINELY_MISSING	1	src/os/kernel/arch_adapt/x86_64_hardening_probe.spl
rt_x86_read_cr0	GENUINELY_MISSING	1	src/os/kernel/arch_adapt/x86_64_hardening_probe.spl
rt_x86_read_cr4	GENUINELY_MISSING	1	src/os/kernel/arch_adapt/x86_64_hardening_probe.spl
rt_x86_read_efer	GENUINELY_MISSING	1	src/os/kernel/arch_adapt/x86_64_hardening_probe.spl
rt_x86_ring3_exit_rc	GENUINELY_MISSING	1	src/os/kernel/loader/x86_64_fs_exec_ring3.spl
rt_x86_syscall	GENUINELY_MISSING	1	src/os/userlib/syscall_raw.spl
rt_x86_topology_field	GENUINELY_MISSING	5	src/os/kernel/arch/x86_64/topology.spl
rt_zero_bss	c_runtime_source_only	2	src/os/runtime/baremetal/runtime_minimal.spl
rt_zip_add_data	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_add_file	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_close	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_create	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_extract	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_extract_file	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_list	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
rt_zip_open	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/compress_sffi.spl
self_extract_create	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
self_extract_get_ratio	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
self_extract_is_compressed	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
send_smtp_message	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/tooling/dashboard/notify.spl
set_array_cap	SHADOWED_BY_SPL_FN	9	src/runtime/simple_core/core_array_ops.spl
set_array_items	SHADOWED_BY_SPL_FN	7	src/runtime/simple_core/core_array_ops.spl
set_array_len	SHADOWED_BY_SPL_FN	26	src/runtime/simple_core/core_array_ops.spl
sffi_v2_symbol_that_does_not_exist	GENUINELY_MISSING	1	test/03_system/compiler/fixtures/sffi_v2_unresolved_dynamic_extern_probe.spl
signal_deliver	SHADOWED_BY_SPL_FN	1	src/os/apps/coreutils/kill.spl
simpleos_audio_q15_word_raw	GENUINELY_MISSING	3	src/os/lib/audio_offload/ivshmem_protocol.spl
simpleos_fat32_path_read_buffer_addr	GENUINELY_MISSING	5	src/os/apps/sshd/ssh_session_channel.spl
simpleos_fat32_read_path	GENUINELY_MISSING	2	src/os/services/vfs/c_nvme_block_adapter.spl
simpleos_fat32_read_path_array	GENUINELY_MISSING	1	src/os/services/vfs/c_nvme_block_adapter.spl
simpleos_fat32_read_path_size	GENUINELY_MISSING	11	src/os/services/vfs/c_nvme_block_adapter.spl
simpleos_fat32_stream_open	GENUINELY_MISSING	3	src/os/apps/sshd/ssh_session_channel.spl
simpleos_fat32_stream_read_at	GENUINELY_MISSING	2	src/os/apps/sshd/ssh_session_channel.spl
simpleos_guest_arch_id	GENUINELY_MISSING	1	src/app/simpleos_tool/guest_target.spl
simpleos_nvme_init	GENUINELY_MISSING	1	src/os/services/vfs/q35_pure_nvme_perf_boot.spl
simpleos_nvme_read_sector	GENUINELY_MISSING	1	src/os/services/vfs/q35_pure_nvme_perf_boot.spl
simpleos_nvme_write_sector	GENUINELY_MISSING	1	src/os/services/vfs/q35_pure_nvme_perf_boot.spl
simpleos_syscall	c_runtime_source_only	1	src/os/userlib/syscall_raw.spl
simpleos_user_context_ok	GENUINELY_MISSING	1	src/app/simpleos_tool/guest_target.spl
size_of	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/core_nogc/arena.spl
sleep_ms	SHADOWED_BY_SPL_FN	3	src/os/tools/net/ping_tool.spl
spl_eprintln	c_runtime_source_only	2	src/compiler/10.frontend/core/compiler/driver.spl
spl_handle_debug_write	SHADOWED_BY_SPL_FN	1	src/os/kernel/abi/syscall_shim.spl
spl_load_i64	GENUINELY_MISSING	195	src/runtime/simple_core/core_array.spl
spl_load_u8	GENUINELY_MISSING	86	src/runtime/simple_core/core_array.spl
spl_shim_current_task_id	SHADOWED_BY_SPL_FN	6	src/os/services/netstack/netstack_init.spl
spl_store_i64	GENUINELY_MISSING	66	src/runtime/simple_core/core_array.spl
spl_store_u8	GENUINELY_MISSING	171	src/runtime/simple_core/core_array.spl
task_alloc_id	SHADOWED_BY_SPL_FN	1	src/lib/nogc_async_mut/async/sffi.spl
tcp_listener_accept	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_listener_accept_timeout	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_listener_bind	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_listener_close	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_listener_local_addr	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_listener_set_nonblocking	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_close	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_connect	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_connect_timeout	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_flush	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_local_addr	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_peer_addr	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_read	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_read_exact	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_read_line	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_set_nodelay	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_set_nonblocking	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_set_read_timeout	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_set_write_timeout	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_write	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
tcp_stream_write_all	DEAD_DECLARATION	0	src/lib/gc_async_mut/net/ffi.spl
trace_call	DEAD_DECLARATION	0	test/01_unit/app/diagram/call_flow_profiling_spec.spl
trace_method	DEAD_DECLARATION	0	test/01_unit/app/diagram/call_flow_profiling_spec.spl
trace_return	DEAD_DECLARATION	0	test/01_unit/app/diagram/call_flow_profiling_spec.spl
trampoline_invoke	DEAD_DECLARATION	0	src/os/posix/signal_dispatch.spl
