test/01_unit/compiler/backend/.sspec_wrapped_entry_sspec_system_test_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/stage4_candidate_archive_inputs_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/stage4_contracts_provider_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/stage4_final_symbol_closure_spec.spl	1	ERROR	53	48	5	0
test/01_unit/compiler/backend/stage4_native_link_source_contract_spec.spl	1	ERROR	10	6	4	0
test/01_unit/compiler/backend/stage4_process_provider_spec.spl	1	ERROR	6	4	2	0
test/01_unit/compiler/backend/stage4_runtime_native_wiring_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/stage4_runtime_legacy_compat_provider_spec.spl	1	ERROR	12	11	1	0
test/01_unit/compiler/backend/stage4_selected_archive_projection_spec.spl	0	OK	8	8	0	0
test/01_unit/compiler/backend/std_error_no_duplicate_definition_guard_spec.spl	1	ERROR	3	2	1	0
test/01_unit/compiler/backend/stub_elimination_spec.spl	0	OK	21	21	0	0
test/01_unit/compiler/backend/sve2_cmp_emit_spec.spl	0	OK	14	14	0	0
test/01_unit/compiler/backend/sve2_crypto_spec.spl	0	OK	65	65	0	0
test/01_unit/compiler/backend/sve2_emit_spec.spl	0	OK	48	48	0	0
test/01_unit/compiler/backend/sve2_extract_spec.spl	0	OK	40	40	0	0
test/01_unit/compiler/backend/sve2_pred_emit_spec.spl	0	OK	18	18	0	0
test/01_unit/compiler/backend/sve2_wmul_spec.spl	0	OK	82	82	0	0
test/01_unit/compiler/backend/svmg_lowering_spec.spl	0	OK	17	17	0	0
test/01_unit/compiler/backend/target_matrix_spec.spl	0	OK	77	77	0	0
test/01_unit/compiler/backend/target_presets_m33_spec.spl	0	OK	7	7	0	0
test/01_unit/compiler/backend/simpleos_forbidden_allocator_guard_spec.spl	1	ERROR	7	0	7	0
test/01_unit/compiler/backend/unresolved_symbol_alias_fails_closed_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/vhdl_abi_spec.spl	0	OK	38	38	0	0
test/01_unit/compiler/backend/type_mapper_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/vhdl_builder_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/simpleos_native_target_flow_spec.spl	1	ERROR	7	6	1	0
test/01_unit/compiler/backend/numeric_interpolation_abi_spec.spl	1	ERROR	6	4	2	0
test/01_unit/compiler/backend/vhdl_ghdl_runner_spec.spl	0	OK	22	22	0	0
test/01_unit/compiler/backend/vhdl_design_catalog_spec.spl	1	ERROR	21	7	14	0
test/01_unit/compiler/backend/riscv_target_spec.spl	1	ERROR	0	0	0	0
test/01_unit/compiler/backend/vhdl_inline_else_if_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/vhdl_dim_constraints_spec.spl	1	ERROR	4	3	1	0
test/01_unit/compiler/backend/vhdl_hardware_call_lowering_contract_spec.spl	1	ERROR	9	6	3	0
test/01_unit/compiler/backend/vhdl_sim_runner_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/vhdl_memory_templates_spec.spl	0	OK	9	9	0	0
test/01_unit/compiler/backend/vhdl_rv32i_pipeline_spec.spl	0	OK	23	23	0	0
test/01_unit/compiler/backend/vhdl_rv64gc_regression_spec.spl	0	OK	23	23	0	0
test/01_unit/compiler/backend/vhdl_testbench_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/vhdl_vendor_synthesis_smoke_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/vulkan_compile_endpoint_source_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/vhdl_backend_spec.spl	1	ERROR	63	48	15	0
test/01_unit/compiler/backend/vulkan_compiler_live_lane_source_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/vulkan_entry_abi_source_spec.spl	1	ERROR	2	0	2	0
test/01_unit/compiler/backend/vulkan_backend_intensive_spec.spl	1	ERROR	42	40	2	0
test/01_unit/compiler/backend/vulkan_jit_step_budget_loop_lowering_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/vulkan_gep_index_diagnostic_class_spec.spl	1	ERROR	4	2	2	0
test/01_unit/compiler/backend/vulkan_shared_gep_index_type_spec.spl	1	ERROR	2	1	1	0
test/01_unit/compiler/backend/x86_bmi2_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/text_extern_abi_ptr_len_registry_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/vhdl_clocked_global_state_contract_spec.spl	1	ERROR	10	7	3	0
test/01_unit/compiler/backend/vulkan_source_storage_buffer_abi_spec.spl	1	ERROR	3	0	3	0
